Record_ID,Date,Model,Region,Units_Sold,Price,Revenue,Cost,Profit
1700,2025-04-24,Mercedes C-Class,West,7,45600,319200.0,229404.93,89795.07
1701,2025-04-25,Mercedes GLC,North,10,59600,596000.0,430485.72,165514.28
1702,2025-04-25,Mercedes GLC,South,6,49100,294600.0,209205.83,85394.17
1703,2025-04-26,Mercedes E-Class,South,8,69900,559200.0,406917.26,152282.74
1704,2025-04-27,Mercedes S-Class,North,4,125600,502400.0,338583.59,163816.41
1705,2025-04-27,Mercedes GLE,West,4,77400,309600.0,223799.91,85800.09
1706,2025-04-29,Mercedes A-Class,West,6,36700,220200.0,158566.59,61633.41
1707,2025-04-29,Mercedes GLE,East,6,72400,434400.0,304748.2,129651.8
1708,2025-04-30,Mercedes GLC,East,7,48200,337400.0,248582.48,88817.52
1709,2025-04-30,Mercedes A-Class,South,5,40800,204000.0,151802.69,52197.31
1710,2025-05-01,Mercedes GLC,East,4,48700,194800.0,142849.89,51950.11
1711,2025-05-01,Mercedes A-Class,North,4,41400,165600.0,119800.7,45799.3
1712,2025-05-01,Mercedes GLC,West,5,57900,289500.0,211847.41,77652.59
1713,2025-05-01,Mercedes A-Class,North,8,40900,327200.0,247759.91,79440.09
1714,2025-05-01,Mercedes E-Class,North,4,74100,296400.0,211117.78,85282.22
1715,2025-05-03,Mercedes E-Class,East,5,69300,346500.0,239504.76,106995.24
1716,2025-05-04,Mercedes C-Class,East,3,45100,135300.0,101150.21,34149.79
1717,2025-05-05,Mercedes GLC,West,5,53800,269000.0,191632.39,77367.61
1718,2025-05-06,Mercedes C-Class,East,5,47000,235000.0,174299.16,60700.84
1719,2025-05-06,Mercedes A-Class,North,6,38400,230400.0,168215.28,62184.72
1720,2025-05-06,Mercedes GLE,North,3,77600,232800.0,166394.97,66405.03
1721,2025-05-07,Mercedes G-Class,North,2,154200,308400.0,209647.28,98752.72
1722,2025-05-08,Mercedes GLC,West,5,54500,272500.0,198757.51,73742.49
1723,2025-05-08,Mercedes GLC,East,6,55000,330000.0,239644.97,90355.03
1724,2025-05-08,Mercedes E-Class,West,9,63400,570600.0,399380.36,171219.64
1725,2025-05-08,Mercedes GLC,East,6,50400,302400.0,221102.48,81297.52
1726,2025-05-09,Mercedes GLC,West,6,57900,347400.0,255708.75,91691.25
1727,2025-05-10,Mercedes G-Class,East,3,153100,459300.0,310327.58,148972.42
1728,2025-05-11,Mercedes GLC,West,7,52400,366800.0,266780.13,100019.87
1729,2025-05-11,Mercedes GLE,North,4,72600,290400.0,207411.05,82988.95
1730,2025-05-12,Mercedes C-Class,North,5,50800,254000.0,187915.96,66084.04
1731,2025-05-12,Mercedes GLC,South,6,51200,307200.0,227153.08,80046.92
1732,2025-05-12,Mercedes GLS,West,4,84800,339200.0,232525.69,106674.31
1733,2025-05-12,Mercedes C-Class,West,11,54800,602800.0,439272.52,163527.48
1734,2025-05-13,Mercedes GLS,North,1,89500,89500.0,61529.86,27970.14
1735,2025-05-13,Mercedes GLE,West,7,75000,525000.0,377334.07,147665.93
1736,2025-05-14,Mercedes E-Class,West,5,68900,344500.0,243007.09,101492.91
1737,2025-05-15,Mercedes E-Class,South,5,72200,361000.0,257954.25,103045.75
1738,2025-05-17,Mercedes S-Class,North,4,135700,542800.0,361088.36,181711.64
1739,2025-05-17,Mercedes GLE,East,2,70100,140200.0,96840.24,43359.76
1740,2025-05-18,Mercedes G-Class,South,1,164200,164200.0,111651.89,52548.11
1741,2025-05-18,Mercedes A-Class,South,8,37900,303200.0,223665.11,79534.89
1742,2025-05-18,Mercedes GLC,North,8,50500,404000.0,294123.52,109876.48
1743,2025-05-18,Mercedes E-Class,South,3,68300,204900.0,145069.58,59830.42
1744,2025-05-18,Mercedes GLC,North,4,56700,226800.0,164184.47,62615.53
1745,2025-05-18,Mercedes GLC,West,8,56100,448800.0,323096.6,125703.4
1746,2025-05-18,Mercedes A-Class,West,5,40900,204500.0,155001.99,49498.01
1747,2025-05-19,Mercedes C-Class,North,4,45900,183600.0,134361.96,49238.04
1748,2025-05-19,Mercedes C-Class,North,10,51600,516000.0,377384.14,138615.86
1749,2025-05-19,Mercedes GLS,West,1,88100,88100.0,62442.17,25657.83
1750,2025-05-22,Mercedes C-Class,West,8,48700,389600.0,289642.6,99957.4
1751,2025-05-22,Mercedes GLC,South,7,54300,380100.0,268743.07,111356.93
1752,2025-05-22,Mercedes C-Class,South,5,51400,257000.0,185613.11,71386.89
1753,2025-05-23,Mercedes GLE,North,6,76000,456000.0,329016.12,126983.88
1754,2025-05-23,Mercedes GLC,North,4,56800,227200.0,161720.43,65479.57
1755,2025-05-24,Mercedes E-Class,East,4,73200,292800.0,203985.67,88814.33
1756,2025-05-24,Mercedes GLE,East,4,71700,286800.0,209306.92,77493.08
1757,2025-05-24,Mercedes A-Class,West,6,39400,236400.0,173570.4,62829.6
1758,2025-05-25,Mercedes GLS,West,2,90300,180600.0,123434.59,57165.41
1759,2025-05-25,Mercedes GLS,South,2,95700,191400.0,137261.1,54138.9
1760,2025-05-26,Mercedes GLC,North,7,50400,352800.0,256132.76,96667.24
1761,2025-05-27,Mercedes GLC,East,10,57400,574000.0,419202.31,154797.69
1762,2025-05-28,Mercedes C-Class,North,8,54300,434400.0,325357.72,109042.28
1763,2025-05-29,Mercedes S-Class,West,2,129300,258600.0,178015.06,80584.94
1764,2025-05-29,Mercedes GLS,South,2,87800,175600.0,124358.06,51241.94
1765,2025-05-29,Mercedes A-Class,South,8,37200,297600.0,225763.26,71836.74
1766,2025-05-30,Mercedes C-Class,South,8,48100,384800.0,284929.99,99870.01
1767,2025-05-30,Mercedes GLE,East,4,73200,292800.0,203413.93,89386.07
1768,2025-05-31,Mercedes A-Class,South,6,36800,220800.0,166342.86,54457.14
1769,2025-06-01,Mercedes GLC,South,3,57400,172200.0,124290.7,47909.3
1770,2025-06-01,Mercedes C-Class,East,5,45400,227000.0,163341.12,63658.88
1771,2025-06-01,Mercedes C-Class,South,7,50600,354200.0,252235.13,101964.87
1772,2025-06-01,Mercedes E-Class,East,5,65400,327000.0,238118.97,88881.03
1773,2025-06-02,Mercedes S-Class,East,4,138600,554400.0,369387.93,185012.07
1774,2025-06-02,Mercedes GLC,North,4,50600,202400.0,147471.88,54928.12
1775,2025-06-02,Mercedes C-Class,South,6,49600,297600.0,214675.4,82924.6
1776,2025-06-03,Mercedes A-Class,West,4,41800,167200.0,126059.55,41140.45
1777,2025-06-03,Mercedes GLS,North,1,81300,81300.0,57487.44,23812.56
1778,2025-06-03,Mercedes GLS,East,2,93400,186800.0,127215.59,59584.41
1779,2025-06-06,Mercedes S-Class,North,1,135500,135500.0,91570.89,43929.11
1780,2025-06-06,Mercedes GLC,South,6,57100,342600.0,251051.85,91548.15
1781,2025-06-06,Mercedes S-Class,West,1,120000,120000.0,83982.9,36017.1
1782,2025-06-07,Mercedes GLS,West,3,98700,296100.0,203724.48,92375.52
1783,2025-06-07,Mercedes GLC,East,3,51600,154800.0,109135.46,45664.54
1784,2025-06-08,Mercedes G-Class,East,1,156800,156800.0,103042.39,53757.61
1785,2025-06-09,Mercedes GLC,West,6,54300,325800.0,236394.33,89405.67
1786,2025-06-09,Mercedes E-Class,East,3,71000,213000.0,153133.13,59866.87
1787,2025-06-10,Mercedes A-Class,South,5,35600,178000.0,134016.66,43983.34
1788,2025-06-10,Mercedes A-Class,East,2,39200,78400.0,59395.06,19004.94
1789,2025-06-10,Mercedes GLE,East,2,72400,144800.0,100943.05,43856.95
1790,2025-06-11,Mercedes GLC,North,5,55600,278000.0,200067.99,77932.01
1791,2025-06-11,Mercedes E-Class,North,4,70200,280800.0,201427.06,79372.94
1792,2025-06-12,Mercedes C-Class,East,7,46300,324100.0,241716.05,82383.95
1793,2025-06-12,Mercedes S-Class,North,3,138900,416700.0,280832.11,135867.89
1794,2025-06-13,Mercedes GLE,South,8,75500,604000.0,422638.53,181361.47
1795,2025-06-13,Mercedes C-Class,West,8,53700,429600.0,308009.5,121590.5
1796,2025-06-13,Mercedes GLC,East,8,57700,461600.0,327247.64,134352.36
1797,2025-06-14,Mercedes GLS,East,2,92700,185400.0,132790.03,52609.97
1798,2025-06-14,Mercedes G-Class,South,5,174800,874000.0,570794.37,303205.63
1799,2025-06-15,Mercedes E-Class,North,1,74900,74900.0,53251.11,21648.89
1800,2025-06-15,Mercedes GLC,South,5,58700,293500.0,214311.01,79188.99
1801,2025-06-16,Mercedes GLC,East,6,50200,301200.0,215415.24,85784.76
1802,2025-06-16,Mercedes E-Class,East,2,63700,127400.0,89234.62,38165.38
1803,2025-06-17,Mercedes E-Class,North,6,69800,418800.0,296332.1,122467.9
1804,2025-06-17,Mercedes A-Class,North,7,35400,247800.0,184910.43,62889.57
1805,2025-06-19,Mercedes A-Class,North,3,37300,111900.0,82646.84,29253.16
1806,2025-06-19,Mercedes G-Class,North,2,154900,309800.0,204117.17,105682.83
1807,2025-06-19,Mercedes G-Class,North,1,149300,149300.0,98477.6,50822.4
1808,2025-06-20,Mercedes GLC,South,7,56700,396900.0,291194.94,105705.06
1809,2025-06-20,Mercedes GLE,North,5,62900,314500.0,217456.15,97043.85
1810,2025-06-20,Mercedes E-Class,East,7,70300,492100.0,347755.7,144344.3
1811,2025-06-20,Mercedes C-Class,South,9,51400,462600.0,329571.28,133028.72
1812,2025-06-20,Mercedes A-Class,East,3,40800,122400.0,92731.2,29668.8
1813,2025-06-21,Mercedes E-Class,South,4,60500,242000.0,175785.2,66214.8
1814,2025-06-21,Mercedes GLE,East,4,69400,277600.0,197400.91,80199.09
1815,2025-06-21,Mercedes GLS,East,4,80900,323600.0,230638.42,92961.58
1816,2025-06-21,Mercedes G-Class,East,2,149100,298200.0,191261.77,106938.23
1817,2025-06-21,Mercedes A-Class,North,5,36900,184500.0,137821.83,46678.17
1818,2025-06-21,Mercedes E-Class,South,5,61000,305000.0,217243.61,87756.39
1819,2025-06-23,Mercedes G-Class,North,2,159300,318600.0,209354.44,109245.56
1820,2025-06-23,Mercedes C-Class,West,7,46300,324100.0,231289.97,92810.03
1821,2025-06-24,Mercedes GLC,West,7,57100,399700.0,294621.63,105078.37
1822,2025-06-25,Mercedes E-Class,North,6,65800,394800.0,287856.46,106943.54
1823,2025-06-25,Mercedes E-Class,West,6,62800,376800.0,262972.04,113827.96
1824,2025-06-26,Mercedes GLS,West,5,96600,483000.0,340952.26,142047.74
1825,2025-06-27,Mercedes A-Class,East,6,40300,241800.0,180172.88,61627.12
1826,2025-06-27,Mercedes E-Class,North,4,71100,284400.0,203557.62,80842.38
1827,2025-06-27,Mercedes GLC,West,7,52700,368900.0,271894.71,97005.29
1828,2025-06-27,Mercedes GLC,North,8,59900,479200.0,345028.12,134171.88
1829,2025-06-28,Mercedes GLC,East,6,55300,331800.0,235365.69,96434.31
1830,2025-06-28,Mercedes GLC,East,7,53900,377300.0,275595.87,101704.13
1831,2025-06-28,Mercedes A-Class,East,9,39900,359100.0,264521.82,94578.18
1832,2025-06-28,Mercedes GLE,North,4,63400,253600.0,180396.27,73203.73
1833,2025-06-28,Mercedes GLC,East,8,57400,459200.0,334210.3,124989.7
1834,2025-06-28,Mercedes GLC,East,10,59400,594000.0,426813.17,167186.83
1835,2025-06-29,Mercedes GLC,South,8,49800,398400.0,287361.78,111038.22
1836,2025-06-30,Mercedes A-Class,North,7,42000,294000.0,223282.12,70717.88
1837,2025-06-30,Mercedes A-Class,North,4,34100,136400.0,103599.37,32800.63
1838,2025-06-30,Mercedes GLS,West,5,82700,413500.0,290952.34,122547.66
1839,2025-06-30,Mercedes A-Class,West,4,41700,166800.0,123241.78,43558.22
1840,2025-06-30,Mercedes A-Class,North,4,39400,157600.0,115697.28,41902.72
1841,2025-07-02,Mercedes GLC,West,5,58800,294000.0,214545.39,79454.61
1842,2025-07-02,Mercedes GLC,South,8,51500,412000.0,304227.95,107772.05
1843,2025-07-02,Mercedes E-Class,East,3,69200,207600.0,149163.91,58436.09
1844,2025-07-02,Mercedes GLE,South,4,62200,248800.0,177525.16,71274.84
1845,2025-07-03,Mercedes S-Class,East,5,124200,621000.0,414216.92,206783.08
1846,2025-07-03,Mercedes GLC,North,7,54900,384300.0,270324.84,113975.16
1847,2025-07-04,Mercedes GLC,West,8,51800,414400.0,306335.6,108064.4
1848,2025-07-04,Mercedes C-Class,South,5,54800,274000.0,201463.57,72536.43
1849,2025-07-04,Mercedes GLE,South,9,67200,604800.0,433337.22,171462.78
1850,2025-07-06,Mercedes E-Class,South,4,74200,296800.0,207715.15,89084.85
1851,2025-07-07,Mercedes E-Class,East,2,70500,141000.0,97407.35,43592.65
1852,2025-07-08,Mercedes GLC,East,8,56200,449600.0,332461.79,117138.21
1853,2025-07-08,Mercedes E-Class,North,9,62600,563400.0,406965.47,156434.53
1854,2025-07-09,Mercedes E-Class,West,4,74800,299200.0,216933.08,82266.92
1855,2025-07-10,Mercedes A-Class,North,3,41600,124800.0,92721.02,32078.98
1856,2025-07-10,Mercedes G-Class,East,1,156300,156300.0,105215.24,51084.76
1857,2025-07-10,Mercedes GLC,East,6,56900,341400.0,242527.41,98872.59
1858,2025-07-10,Mercedes GLE,West,6,72000,432000.0,302660.49,129339.51
1859,2025-07-10,Mercedes GLC,South,4,56000,224000.0,158134.88,65865.12
1860,2025-07-10,Mercedes GLC,South,7,56900,398300.0,285751.42,112548.58
1861,2025-07-11,Mercedes GLE,South,2,73200,146400.0,105474.31,40925.69
1862,2025-07-12,Mercedes S-Class,North,1,121100,121100.0,81761.82,39338.18
1863,2025-07-12,Mercedes S-Class,North,4,137100,548400.0,370640.61,177759.39
1864,2025-07-12,Mercedes A-Class,South,8,39000,312000.0,230687.92,81312.08
1865,2025-07-13,Mercedes GLC,South,6,55700,334200.0,242961.87,91238.13
1866,2025-07-13,Mercedes GLC,North,7,58700,410900.0,293060.94,117839.06
1867,2025-07-14,Mercedes GLC,North,7,49100,343700.0,247473.04,96226.96
1868,2025-07-14,Mercedes GLC,North,7,58000,406000.0,289114.69,116885.31
1869,2025-07-14,Mercedes C-Class,West,8,45500,364000.0,267477.83,96522.17
1870,2025-07-15,Mercedes GLC,South,7,51800,362600.0,258175.03,104424.97
1871,2025-07-15,Mercedes S-Class,North,2,126200,252400.0,170593.03,81806.97
1872,2025-07-16,Mercedes C-Class,North,7,46900,328300.0,237385.52,90914.48
1873,2025-07-16,Mercedes A-Class,East,7,36800,257600.0,189124.01,68475.99
1874,2025-07-17,Mercedes GLC,West,9,49600,446400.0,319897.82,126502.18
1875,2025-07-17,Mercedes C-Class,North,6,45500,273000.0,195750.69,77249.31
1876,2025-07-17,Mercedes GLE,East,3,68100,204300.0,147465.09,56834.91
1877,2025-07-18,Mercedes GLE,East,4,63100,252400.0,182144.44,70255.56
1878,2025-07-18,Mercedes C-Class,East,6,50800,304800.0,224852.01,79947.99
1879,2025-07-19,Mercedes GLC,West,7,54600,382200.0,280221.67,101978.33
1880,2025-07-19,Mercedes GLE,South,5,69800,349000.0,247419.34,101580.66
1881,2025-07-20,Mercedes A-Class,South,2,36300,72600.0,54294.9,18305.1
1882,2025-07-20,Mercedes C-Class,West,5,55200,276000.0,200454.77,75545.23
1883,2025-07-20,Mercedes S-Class,West,3,117300,351900.0,236815.68,115084.32
1884,2025-07-20,Mercedes GLS,North,3,91000,273000.0,186890.35,86109.65
1885,2025-07-21,Mercedes GLE,North,3,74000,222000.0,156378.48,65621.52
1886,2025-07-22,Mercedes A-Class,West,5,39800,199000.0,148027.1,50972.9
1887,2025-07-24,Mercedes GLC,East,9,48200,433800.0,320490.69,113309.31
1888,2025-07-25,Mercedes A-Class,West,3,41700,125100.0,93853.84,31246.16
1889,2025-07-25,Mercedes E-Class,North,7,72500,507500.0,352738.87,154761.13
1890,2025-07-26,Mercedes GLC,East,7,49700,347900.0,244654.57,103245.43
1891,2025-07-26,Mercedes C-Class,South,6,52900,317400.0,233378.14,84021.86
1892,2025-07-26,Mercedes E-Class,East,7,64600,452200.0,315124.38,137075.62
1893,2025-07-26,Mercedes GLE,South,5,72500,362500.0,263542.67,98957.33
1894,2025-07-27,Mercedes GLC,North,8,55900,447200.0,318995.25,128204.75
1895,2025-07-28,Mercedes GLE,West,4,72900,291600.0,211661.05,79938.95
1896,2025-07-28,Mercedes C-Class,North,7,48000,336000.0,239419.76,96580.24
1897,2025-07-28,Mercedes C-Class,South,5,47400,237000.0,174184.66,62815.34
1898,2025-07-28,Mercedes C-Class,East,8,48600,388800.0,276998.35,111801.65
1899,2025-07-29,Mercedes C-Class,North,7,50900,356300.0,266841.85,89458.15
1900,2025-07-29,Mercedes GLE,North,5,73500,367500.0,256191.48,111308.52
1901,2025-07-29,Mercedes GLC,South,9,58300,524700.0,382974.05,141725.95
1902,2025-07-30,Mercedes GLS,North,2,88200,176400.0,126159.9,50240.1
1903,2025-07-31,Mercedes GLC,South,7,51900,363300.0,259452.77,103847.23
1904,2025-08-01,Mercedes A-Class,North,6,36500,219000.0,159597.6,59402.4
1905,2025-08-01,Mercedes E-Class,North,5,69500,347500.0,244374.52,103125.48
1906,2025-08-02,Mercedes S-Class,North,1,130900,130900.0,91100.69,39799.31
1907,2025-08-02,Mercedes GLS,West,2,92900,185800.0,126887.61,58912.39
1908,2025-08-03,Mercedes GLE,East,5,77100,385500.0,278813.37,106686.63
1909,2025-08-03,Mercedes A-Class,East,6,37000,222000.0,166464.1,55535.9
1910,2025-08-04,Mercedes A-Class,West,2,37300,74600.0,54271.75,20328.25
1911,2025-08-05,Mercedes E-Class,West,4,63000,252000.0,177922.43,74077.57
1912,2025-08-06,Mercedes C-Class,South,4,53500,214000.0,154892.92,59107.08
1913,2025-08-06,Mercedes GLS,North,5,86500,432500.0,299429.02,133070.98
1914,2025-08-06,Mercedes GLS,North,4,81800,327200.0,223627.03,103572.97
1915,2025-08-07,Mercedes GLS,West,4,93900,375600.0,266684.56,108915.44
1916,2025-08-07,Mercedes GLE,North,3,75800,227400.0,162847.47,64552.53
1917,2025-08-08,Mercedes GLE,North,6,70100,420600.0,300904.13,119695.87
1918,2025-08-08,Mercedes C-Class,West,8,50300,402400.0,300281.43,102118.57
1919,2025-08-08,Mercedes GLC,West,6,53000,318000.0,228414.09,89585.91
1920,2025-08-08,Mercedes C-Class,South,7,48100,336700.0,250819.17,85880.83
1921,2025-08-09,Mercedes GLC,East,5,59800,299000.0,210912.84,88087.16
1922,2025-08-11,Mercedes GLE,East,7,71100,497700.0,345262.78,152437.22
1923,2025-08-14,Mercedes GLC,South,9,58400,525600.0,381505.28,144094.72
1924,2025-08-14,Mercedes GLC,North,3,50000,150000.0,107677.72,42322.28
1925,2025-08-15,Mercedes E-Class,West,5,64000,320000.0,228965.46,91034.54
1926,2025-08-15,Mercedes GLE,East,3,71600,214800.0,156486.65,58313.35
1927,2025-08-15,Mercedes GLE,South,2,62500,125000.0,89374.31,35625.69
1928,2025-08-16,Mercedes GLC,West,5,49600,248000.0,175006.61,72993.39
1929,2025-08-17,Mercedes S-Class,West,2,118300,236600.0,158932.68,77667.32
1930,2025-08-17,Mercedes E-Class,East,3,70800,212400.0,150476.06,61923.94
1931,2025-08-18,Mercedes C-Class,West,3,54900,164700.0,118215.18,46484.82
1932,2025-08-18,Mercedes GLE,North,5,69200,346000.0,238812.68,107187.32
1933,2025-08-18,Mercedes A-Class,South,4,38600,154400.0,117206.65,37193.35
1934,2025-08-19,Mercedes E-Class,South,4,73500,294000.0,205880.69,88119.31
1935,2025-08-20,Mercedes C-Class,South,7,48200,337400.0,242678.0,94722.0
1936,2025-08-20,Mercedes E-Class,South,4,60700,242800.0,171289.39,71510.61
1937,2025-08-21,Mercedes A-Class,South,6,36300,217800.0,157982.84,59817.16
1938,2025-08-22,Mercedes E-Class,South,5,71400,357000.0,257782.49,99217.51
1939,2025-08-23,Mercedes GLC,West,7,58500,409500.0,298703.01,110796.99
1940,2025-08-23,Mercedes A-Class,East,4,41300,165200.0,123231.18,41968.82
1941,2025-08-24,Mercedes A-Class,West,3,34300,102900.0,77240.15,25659.85
1942,2025-08-25,Mercedes S-Class,North,1,130800,130800.0,89907.08,40892.92
1943,2025-08-25,Mercedes GLC,North,7,56000,392000.0,287435.52,104564.48
1944,2025-08-26,Mercedes E-Class,East,5,70700,353500.0,249051.98,104448.02
1945,2025-08-26,Mercedes GLE,North,6,65400,392400.0,281568.4,110831.6
1946,2025-08-27,Mercedes A-Class,South,6,35900,215400.0,156331.73,59068.27
1947,2025-08-27,Mercedes A-Class,West,7,38400,268800.0,201761.24,67038.76
1948,2025-08-27,Mercedes GLS,West,1,84200,84200.0,57265.0,26935.0
1949,2025-08-27,Mercedes GLC,South,9,56500,508500.0,358221.41,150278.59
1950,2025-08-28,Mercedes G-Class,East,1,171900,171900.0,110074.2,61825.8
1951,2025-08-28,Mercedes G-Class,North,2,173500,347000.0,226928.94,120071.06
1952,2025-08-29,Mercedes GLC,North,7,48800,341600.0,240439.46,101160.54
1953,2025-08-29,Mercedes GLC,East,7,56400,394800.0,279605.18,115194.82
1954,2025-08-30,Mercedes GLC,East,4,57800,231200.0,170902.1,60297.9
1955,2025-08-30,Mercedes E-Class,West,5,68600,343000.0,242086.72,100913.28
1956,2025-08-30,Mercedes C-Class,West,5,46700,233500.0,171156.35,62343.65
1957,2025-08-31,Mercedes GLE,North,4,77100,308400.0,214833.01,93566.99
1958,2025-08-31,Mercedes C-Class,West,8,52600,420800.0,302954.49,117845.51
1959,2025-09-01,Mercedes GLE,West,2,73100,146200.0,102083.62,44116.38
1960,2025-09-01,Mercedes C-Class,North,6,55300,331800.0,244525.44,87274.56
1961,2025-09-01,Mercedes E-Class,East,3,73900,221700.0,153084.45,68615.55
1962,2025-09-02,Mercedes GLC,East,8,49400,395200.0,283825.98,111374.02
1963,2025-09-02,Mercedes E-Class,South,5,64900,324500.0,226910.32,97589.68
1964,2025-09-02,Mercedes S-Class,East,1,134700,134700.0,90685.76,44014.24
1965,2025-09-03,Mercedes A-Class,North,4,35100,140400.0,105839.91,34560.09
1966,2025-09-03,Mercedes A-Class,North,7,39900,279300.0,202997.84,76302.16
1967,2025-09-03,Mercedes E-Class,West,6,73000,438000.0,303366.03,134633.97
1968,2025-09-04,Mercedes S-Class,West,1,131300,131300.0,90628.04,40671.96
1969,2025-09-04,Mercedes A-Class,North,2,40100,80200.0,60663.55,19536.45
1970,2025-09-04,Mercedes A-Class,West,5,36400,182000.0,135386.19,46613.81
1971,2025-09-04,Mercedes C-Class,West,3,50100,150300.0,108629.98,41670.02
1972,2025-09-04,Mercedes A-Class,South,4,37000,148000.0,109816.75,38183.25
1973,2025-09-05,Mercedes C-Class,South,9,48300,434700.0,313860.51,120839.49
1974,2025-09-06,Mercedes C-Class,South,8,53800,430400.0,316754.54,113645.46
1975,2025-09-08,Mercedes GLC,North,9,50600,455400.0,333861.97,121538.03
1976,2025-09-09,Mercedes GLE,South,7,67600,473200.0,331684.0,141516.0
1977,2025-09-09,Mercedes A-Class,North,3,37600,112800.0,85525.87,27274.13
1978,2025-09-09,Mercedes S-Class,North,2,121800,243600.0,162540.61,81059.39
1979,2025-09-09,Mercedes A-Class,North,4,41500,166000.0,123457.12,42542.88
1980,2025-09-10,Mercedes GLC,West,9,57700,519300.0,380939.0,138361.0
1981,2025-09-10,Mercedes C-Class,South,5,49100,245500.0,179665.9,65834.1
1982,2025-09-11,Mercedes S-Class,East,5,123300,616500.0,429253.66,187246.34
1983,2025-09-11,Mercedes GLC,South,8,48900,391200.0,276261.13,114938.87
1984,2025-09-11,Mercedes A-Class,South,6,34300,205800.0,156066.48,49733.52
1985,2025-09-12,Mercedes G-Class,North,3,142800,428400.0,277050.84,151349.16
1986,2025-09-12,Mercedes E-Class,East,6,64400,386400.0,280477.23,105922.77
1987,2025-09-13,Mercedes GLC,South,9,59500,535500.0,386125.66,149374.34
1988,2025-09-14,Mercedes GLS,South,7,97700,683900.0,477085.87,206814.13
1989,2025-09-14,Mercedes E-Class,North,3,65600,196800.0,138274.96,58525.04
1990,2025-09-14,Mercedes GLS,South,7,81400,569800.0,397695.59,172104.41
1991,2025-09-15,Mercedes C-Class,West,3,46400,139200.0,99942.73,39257.27
1992,2025-09-15,Mercedes GLC,North,6,50700,304200.0,213947.44,90252.56
1993,2025-09-15,Mercedes A-Class,North,7,35700,249900.0,180668.4,69231.6
1994,2025-09-15,Mercedes A-Class,South,6,38500,231000.0,170798.61,60201.39
1995,2025-09-16,Mercedes G-Class,East,1,150000,150000.0,98294.45,51705.55
1996,2025-09-16,Mercedes E-Class,South,8,67700,541600.0,375468.19,166131.81
1997,2025-09-17,Mercedes E-Class,West,4,70900,283600.0,202544.6,81055.4
1998,2025-09-17,Mercedes S-Class,North,1,124400,124400.0,84970.37,39429.63
1999,2025-09-18,Mercedes GLC,East,5,49400,247000.0,173104.79,73895.21
2000,2025-09-18,Mercedes GLC,West,4,55300,221200.0,159877.54,61322.46
2001,2025-09-19,Mercedes GLC,East,5,52100,260500.0,185167.94,75332.06
2002,2025-09-19,Mercedes C-Class,South,5,45600,228000.0,167438.03,60561.97
2003,2025-09-19,Mercedes GLE,West,1,70200,70200.0,48851.83,21348.17
2004,2025-09-19,Mercedes C-Class,South,5,52800,264000.0,188806.31,75193.69
2005,2025-09-19,Mercedes GLE,North,4,68400,273600.0,193467.12,80132.88
2006,2025-09-19,Mercedes C-Class,South,4,54000,216000.0,159697.96,56302.04
2007,2025-09-20,Mercedes E-Class,East,7,71800,502600.0,347717.64,154882.36
2008,2025-09-20,Mercedes GLC,South,8,53500,428000.0,302134.68,125865.32
2009,2025-09-20,Mercedes A-Class,South,5,34300,171500.0,125422.0,46078.0
2010,2025-09-21,Mercedes A-Class,North,8,35700,285600.0,212155.6,73444.4
2011,2025-09-21,Mercedes GLS,North,6,89600,537600.0,369108.36,168491.64
2012,2025-09-21,Mercedes C-Class,North,4,53000,212000.0,153136.17,58863.83
2013,2025-09-21,Mercedes GLC,North,9,50900,458100.0,329739.94,128360.06
2014,2025-09-22,Mercedes G-Class,North,1,156600,156600.0,102335.16,54264.84
2015,2025-09-22,Mercedes GLC,West,6,51400,308400.0,218391.05,90008.95
2016,2025-09-23,Mercedes GLE,West,3,64500,193500.0,137997.86,55502.14
2017,2025-09-23,Mercedes E-Class,North,4,69900,279600.0,203828.12,75771.88
2018,2025-09-23,Mercedes C-Class,East,5,48500,242500.0,181225.3,61274.7
2019,2025-09-23,Mercedes E-Class,North,6,69100,414600.0,294351.69,120248.31
2020,2025-09-24,Mercedes C-Class,West,6,46500,279000.0,207846.24,71153.76
2021,2025-09-24,Mercedes A-Class,East,7,36400,254800.0,192679.65,62120.35
2022,2025-09-25,Mercedes C-Class,West,5,53500,267500.0,199086.49,68413.51
2023,2025-09-25,Mercedes GLC,West,11,59600,655600.0,460674.55,194925.45
2024,2025-09-26,Mercedes GLS,West,3,84400,253200.0,175580.32,77619.68
2025,2025-09-26,Mercedes S-Class,West,3,120800,362400.0,240063.98,122336.02
2026,2025-09-26,Mercedes C-Class,North,8,49800,398400.0,289973.97,108426.03
2027,2025-09-27,Mercedes C-Class,West,7,45300,317100.0,227665.1,89434.9
2028,2025-09-27,Mercedes C-Class,North,4,51000,204000.0,147394.21,56605.79
2029,2025-09-28,Mercedes A-Class,North,2,40100,80200.0,59826.3,20373.7
2030,2025-09-28,Mercedes GLS,West,4,92000,368000.0,260355.91,107644.09
2031,2025-09-29,Mercedes GLE,West,3,75800,227400.0,160967.8,66432.2
2032,2025-09-29,Mercedes C-Class,North,4,50800,203200.0,149466.67,53733.33
2033,2025-09-29,Mercedes GLC,North,6,54000,324000.0,228090.86,95909.14
2034,2025-09-30,Mercedes E-Class,East,5,62800,314000.0,219004.03,94995.97
